11.75 -0.000988 0.000151 -0.666937
11.8 -0.000983 0.000151 -0.666937
11.85 -0.000978 0.000151 -0.666937
11.9 -0.000973 0.000151 -0.666937
11.95 -0.000968 0.000151 -0.666937
12 -0.000962 0.000151 -0.666937
12.05 -0.000957 0.000151 -0.666938
12.1 -0.000951 0.000151 -0.666938
12.15 -0.000945 0.000151 -0.666938
12.2 -0.000939 0.000151 -0.666938
12.25 -0.000932 0.000151 -0.666938
12.3 -0.000926 0.000151 -0.666938
12.35 -0.000919 0.000151 -0.666938
12.4 -0.000913 0.000151 -0.666938
12.45 -0.000906 0.000151 -0.666938
12.5 -0.000899 0.000151 -0.666938
12.55 -0.000891 0.000151 -0.666938
12.6 -0.000884 0.000151 -0.666938
12.65 -0.000876 0.000151 -0.666938
12.7 -0.000869 0.000151 -0.666938
12.75 -0.000861 0.000151 -0.666939
12.8 -0.000853 0.000151 -0.666939
12.85 -0.000845 0.000151 -0.666939
12.9 -0.000837 0.000151 -0.666939
12.95 -0.000828 0.000151 -0.666939
13 -0.000820 0.000151 -0.666939
13.05 -0.000811 0.000151 -0.666939
13.1 -0.000802 0.000151 -0.666939
13.15 -0.000793 0.000151 -0.666939
13.2 -0.000784 0.000151 -0.666939
13.25 -0.000775 0.000151 -0.666939
13.3 -0.000765 0.000151 -0.666939
13.35 -0.000756 0.000151 -0.666939
13.4 -0.000746 0.000151 -0.666939
13.45 -0.000736 0.000151 -0.666939
13.5 -0.000726 0.000151 -0.666939
13.55 -0.000716 0.000151 -0.666940
13.6 -0.000706 0.000151 -0.666940
13.65 -0.000696 0.000151 -0.666940
13.7 -0.000685 0.000151 -0.666940
13.75 -0.000675 0.000151 -0.666940
13.8 -0.000664 0.000151 -0.666940
13.85 -0.000653 0.000152 -0.666940
13.9 -0.000642 0.000152 -0.666940
13.95 -0.000631 0.000152 -0.666940
14 -0.000619 0.000152 -0.666940
14.05 -0.000608 0.000152 -0.666940
14.1 -0.000597 0.000152 -0.666940
14.15 -0.000585 0.000152 -0.666940
14.2 -0.000573 0.000152 -0.666940
14.25 -0.000561 0.000152 -0.666940
14.3 -0.000549 0.000152 -0.666940
14.35 -0.000537 0.000152 -0.666940
14.4 -0.000525 0.000152 -0.666940
14.45 -0.000512 0.000152 -0.666940
14.5 -0.000500 0.000152 -0.666940
14.55 -0.000487 0.000152 -0.666941
14.6 -0.000475 0.000152 -0.666941
14.65 -0.000462 0.000152 -0.666941
14.7 -0.000449 0.000152 -0.666941
14.75 -0.000436 0.000152 -0.666941
14.8 -0.000423 0.000152 -0.666941
14.85 -0.000409 0.000152 -0.666941
14.9 -0.000396 0.000152 -0.666941
14.95 -0.000382 0.000152 -0.666941
15 -0.000369 0.000152 -0.666941
15.05 -0.000355 0.000152 -0.666941
15.1 -0.000341 0.000152 -0.666941
15.15 -0.000327 0.000153 -0.666941
15.2 -0.000313 0.000153 -0.666941
15.25 -0.000299 0.000153 -0.666941
15.3 -0.000285 0.000153 -0.666941
15.35 -0.000271 0.000153 -0.666941
15.4 -0.000256 0.000153 -0.666941
15.45 -0.000242 0.000153 -0.666941
15.5 -0.000227 0.000153 -0.666941
15.55 -0.000213 0.000153 -0.666941
15.6 -0.000198 0.000153 -0.666941
15.65 -0.000183 0.000153 -0.666941
15.7 -0.000168 0.000153 -0.666941
15.75 -0.000153 0.000153 -0.666941
15.8 -0.000138 0.000153 -0.666941
15.85 -0.000123 0.000153 -0.666941
15.9 -0.000108 0.000153 -0.666941
15.95 -0.000092 0.000153 -0.666941
16 -0.000077 0.000153 -0.666941
16.05 -0.000062 0.000153 -0.666941
16.1 -0.000046 0.000153 -0.666941
16.15 -0.000031 0.000153 -0.666941
16.2 -0.000015 0.000153 -0.666941
16.25 0.000001 0.000153 -0.666941
16.3 0.000016 0.000153 -0.666941
16.35 0.000032 0.000153 -0.666941
16.4 0.000048 0.000154 -0.666941
16.45 0.000064 0.000154 -0.666941
16.5 0.000080 0.000154 -0.666941
16.55 0.000096 0.000154 -0.666941
16.6 0.000112 0.000154 -0.666941
16.65 0.000128 0.000154 -0.666941
16.7 0.000144 0.000154 -0.666941
16.75 0.000160 0.000154 -0.666941
16.8 0.000176 0.000154 -0.666941
16.85 0.000192 0.000154 -0.666941
16.9 0.000209 0.000154 -0.666941
16.95 0.000225 0.000154 -0.666941
17 0.000241 0.000154 -0.666941
17.05 0.000258 0.000154 -0.666941
17.1 0.000274 0.000154 -0.666941
17.15 0.000290 0.000154 -0.666941
17.2 0.000307 0.000154 -0.666941
17.25 0.000323 0.000154 -0.666941
17.3 0.000340 0.000154 -0.666941
17.35 0.000356 0.000154 -0.666941
17.4 0.000373 0.000154 -0.666941
17.45 0.000389 0.000154 -0.666941
17.5 0.000406 0.000154 -0.666941
17.55 0.000422 0.000154 -0.666941
17.6 0.000439 0.000154 -0.666941
17.65 0.000455 0.000154 -0.666941
17.7 0.000472 0.000154 -0.666941
17.75 0.000488 0.000154 -0.666941
17.8 0.000505 0.000154 -0.666941
17.85 0.000521 0.000154 -0.666941
17.9 0.000538 0.000154 -0.666941
17.95 0.000554 0.000154 -0.666941
18 0.000571 0.000154 -0.666941
18.05 0.000587 0.000154 -0.666941
18.1 0.000604 0.000154 -0.666941
18.15 0.000620 0.000154 -0.666941
18.2 0.000636 0.000154 -0.666940
18.25 0.000653 0.000154 -0.666940
18.3 0.000669 0.000154 -0.666940
18.35 0.000686 0.000154 -0.666940
18.4 0.000702 0.000154 -0.666940
18.45 0.000718 0.000154 -0.666940
18.5 0.000735 0.000154 -0.666940
18.55 0.000751 0.000154 -0.666940
18.6 0.000767 0.000154 -0.666940
18.65 0.000783 0.000154 -0.666940
18.7 0.000799 0.000154 -0.666940
18.75 0.000816 0.000154 -0.666940
18.8 0.000832 0.000154 -0.666940
18.85 0.000848 0.000154 -0.666940
18.9 0.000864 0.000154 -0.666940
18.95 0.000879 0.000154 -0.666940
19 0.000895 0.000154 -0.666940
19.05 0.000911 0.000154 -0.666940
19.1 0.000927 0.000154 -0.666940
